correct,rt,stimulus,isi,subj_idx,session,trial,response,prevresp,prev2resp,prev3resp,prevstim,prev2stim,prev3stim,prevrt
1,0.835170283947264,-1,5.474,139,1,57,0,1,1,-1,1,-1,-1,-0.435911946836734
1,0.649400791756761,1,6.491,139,1,58,1,-1,1,1,-1,1,-1,0.595652987784391
1,0.502288359016802,-1,6.189,139,1,59,0,1,-1,1,1,-1,1,-0.294116563766503
1,0.536611735784845,1,6.152,139,1,60,1,-1,1,-1,-1,1,-1,-1.20259549834675
1,0.640562003517516,-1,5.035,139,1,61,0,1,-1,1,1,-1,1,-0.968821535651073
1,0.753761635752653,1,6.215,139,1,62,1,-1,1,-1,-1,1,-1,-0.342583343993654
1,0.627800695974656,1,5.316,139,1,63,1,1,-1,1,1,-1,1,0.232936311224957
0,0.673496690770662,1,5.657,139,1,64,0,1,1,-1,1,1,-1,-0.413751906956516
1,0.700592502174004,-1,5.152,139,1,65,0,-1,1,1,1,1,1,-0.165265856212047
1,0.603281115847494,1,6.075,139,1,66,1,-1,-1,1,-1,1,1,-0.0257686964273007
1,0.617222776575545,-1,5.751,139,1,67,0,1,-1,-1,1,-1,1,-0.554650085539761
1,0.690255847951448,-1,5.95,139,1,68,0,-1,1,-1,-1,1,-1,-0.473849211334801
1,0.507980825558661,1,5.276,139,1,69,1,-1,-1,1,-1,-1,1,-0.0783377348583599
1,0.429073017829069,-1,5.278,139,1,70,0,1,-1,-1,1,-1,-1,-1.1627398567561
1,0.460574549038483,1,6.277,139,1,71,1,-1,1,-1,-1,1,-1,-1.75978471565282
0,0.682898418774585,-1,5.144,139,1,72,1,1,-1,1,1,-1,1,-1.50922162259711
1,0.527626809566755,-1,6.261,139,1,73,0,1,1,-1,-1,1,-1,-0.116237170569013
1,0.565055918234975,1,6.081,139,1,74,1,-1,1,1,-1,-1,1,-1.02853986884761
1,0.52760016704724,1,6.144,139,1,75,1,1,-1,1,1,-1,-1,-0.786154063779602
1,0.665307608972853,-1,6.316,139,1,76,0,1,1,-1,1,1,-1,-1.02871845642071
0,0.643888985688136,-1,5.805,139,1,77,1,-1,1,1,-1,1,1,-0.208531717657193
1,0.736631582336486,1,5.154,139,1,78,1,1,-1,1,-1,-1,1,-0.324262067227632
1,0.584581580375016,-1,6.234,139,1,79,0,1,1,-1,1,-1,-1,0.151634765087699
0,0.575281347948021,1,5.995,139,1,80,0,-1,1,1,-1,1,-1,-0.666008305751208
1,0.713934042601977,-1,5.688,139,1,81,0,-1,-1,1,1,-1,1,-0.722725961288146
1,0.703061734150197,1,5.294,139,1,82,1,-1,-1,-1,-1,1,-1,0.0409472392920383
1,0.678936132486797,-1,6.075,139,1,83,0,1,-1,-1,1,-1,1,-0.0133257271796372
1,0.617068815176481,1,6.304,139,1,84,1,-1,1,-1,-1,1,-1,-0.1368171320045
1,0.622452772456654,1,6.373,139,1,85,1,1,-1,1,1,-1,1,-0.474731510582303
0,0.938254794345994,1,5.579,139,1,86,0,1,1,-1,1,1,-1,-0.444007912881139
0,0.761847838523408,-1,6.244,139,1,87,1,-1,1,1,1,1,1,1.00726898274931
1,0.68244905296433,1,5.192,139,1,88,1,1,-1,1,-1,1,1,0.27067469225595
1,0.546560456616589,-1,5.782,139,1,89,0,1,1,-1,1,-1,1,-0.118565147539029
1,0.625777427411322,-1,6.128,139,1,90,0,-1,1,1,-1,1,-1,-0.903852894507258
1,0.681324695817239,-1,5.772,139,1,91,0,-1,-1,1,-1,-1,1,-0.425168179663048
1,0.585545630299748,1,5.891,139,1,92,1,-1,-1,-1,-1,-1,-1,-0.124396695945258
1,0.53351127125643,1,5.116,139,1,93,1,1,-1,-1,1,-1,-1,-0.660180724025963
0,0.589086693777972,1,6.093,139,1,94,0,1,1,-1,1,1,-1,-0.989315034380977
1,0.666069641584727,1,6.346,139,1,95,1,-1,1,1,1,1,1,-0.638857399918137
1,0.664198206288347,-1,6.031,139,1,96,0,1,-1,1,1,1,1,-0.204483216185258
1,0.627958277814287,-1,5.56,139,1,97,0,-1,1,-1,-1,1,1,-0.214434012495788
1,1.01480998162788,-1,6.311,139,1,98,0,-1,-1,1,-1,-1,1,-0.412864297937923
1,0.766005337656679,-1,6.387,139,1,99,0,-1,-1,-1,-1,-1,-1,1.28466637548828
1,0.572905077443465,-1,5.887,139,1,100,0,-1,-1,-1,-1,-1,-1,0.289922153156276
1,0.606842179194246,-1,6.058,139,2,2,0,1,-1,-1,1,-1,-1,0.158278841979994
1,0.634214319618877,1,6.105,139,2,3,1,-1,1,-1,-1,1,-1,-0.533835241566038
1,0.654114050577846,1,5.754,139,2,4,1,1,-1,1,1,-1,1,-0.377804752602785
1,0.73735460376156,-1,5.641,139,2,5,0,1,1,-1,1,1,-1,-0.268540775420667
0,0.649673782453647,-1,6.304,139,2,6,1,-1,1,1,-1,1,1,0.155104366743184
1,0.789814644558646,1,5.576,139,2,7,1,1,-1,1,-1,-1,1,-0.292630164100766
1,0.764785984727496,-1,5.027,139,2,8,0,1,1,-1,1,-1,-1,0.398175951266533
1,0.627889436159421,-1,5.791,139,2,9,0,-1,1,1,-1,1,-1,0.284287913004881
0,0.817541620845986,-1,5.206,139,2,10,1,-1,-1,1,-1,-1,1,-0.413252033960415
1,0.549288356074612,-1,5.452,139,2,11,0,1,-1,-1,-1,-1,-1,0.520202765743631
1,0.805202235356774,1,5.232,139,2,12,1,-1,1,-1,-1,-1,-1,-0.886245283166942
1,0.590250178488532,-1,5.01,139,2,13,0,1,-1,1,1,-1,-1,0.466416207215608
1,0.795410856091621,-1,5.527,139,2,14,0,-1,1,-1,-1,1,-1,-0.631879178064738
1,0.663387102732486,-1,5.097,139,2,15,0,-1,-1,1,-1,-1,1,0.423146420557233
1,0.557866081947395,1,6.444,139,2,16,1,-1,-1,-1,-1,-1,-1,-0.218755524758011
0,0.733424174734864,-1,5.4,139,2,17,1,1,-1,-1,1,-1,-1,-0.83144352706998
1,0.823587243299698,1,5.868,139,2,18,1,1,1,-1,-1,1,-1,0.136202031318318
0,0.824242299167963,-1,6.007,139,2,19,1,1,1,1,1,-1,1,0.546259628828342
1,0.835777276382032,1,5.62,139,2,20,1,1,1,1,-1,1,-1,0.54907145136809
0,1.15585755176471,-1,5.101,139,2,21,1,1,1,1,1,-1,1,0.598222450409965
1,0.888516638334295,1,5.426,139,2,22,1,1,1,1,-1,1,-1,1.74492981849051
1,0.663892847383067,-1,6.412,139,2,23,0,1,1,1,1,-1,1,0.814634225577552
1,0.731954394871536,1,6.054,139,2,24,1,-1,1,1,-1,1,-1,-0.216060327147293
0,0.788782425416684,-1,5.986,139,2,25,1,1,-1,1,1,-1,1,0.129107488226809
1,0.940520347038728,1,5.502,139,2,26,1,1,1,-1,-1,1,-1,0.39355083657939
1,0.905733089682144,-1,5.267,139,2,27,0,1,1,1,1,-1,1,1.01579844007968
1,0.638806436375489,1,6.416,139,2,28,1,-1,1,1,-1,1,-1,0.882507047778229
1,0.878539928800819,1,5.03,139,2,29,1,1,-1,1,1,-1,1,-0.352289424996203
0,1.1770357143796,1,6.472,139,2,30,0,1,1,-1,1,1,-1,0.774698340068788
0,0.839141855888556,1,6.031,139,2,31,0,-1,1,1,1,1,1,1.80914344060636
1,0.57756953207263,-1,5.108,139,2,32,0,-1,-1,1,1,1,1,0.612431314631125
1,0.714214198991613,-1,6.175,139,2,33,0,-1,-1,-1,-1,1,1,-0.708686830136642
1,1.06933314394792,-1,5.194,139,2,34,0,-1,-1,-1,-1,-1,1,0.0423347906802637
1,0.544540608756506,1,6.477,139,2,35,1,-1,-1,-1,-1,-1,-1,1.46975274231755
0,1.20233509032278,1,5.498,139,2,36,0,1,-1,-1,1,-1,-1,-0.916947005049382
1,0.842850711012034,1,5.804,139,2,37,1,-1,1,-1,1,1,-1,1.88435522211625
1,0.570343534203857,-1,6.242,139,2,38,0,1,-1,1,1,1,1,0.628028216112065
1,0.684356777660469,1,5.155,139,2,39,1,-1,1,-1,-1,1,1,-0.753213108236745
1,1.10220850043424,1,5.258,139,2,40,1,1,-1,1,1,-1,1,-0.108692560091889
1,0.631131836013083,-1,5.691,139,2,41,0,1,1,-1,1,1,-1,1.57684481380209
1,0.566190884662319,-1,6.353,139,2,42,0,-1,1,1,-1,1,1,-0.395035896640482
1,0.673825789958755,1,6.341,139,2,43,1,-1,-1,1,-1,-1,1,-0.779057507943046
1,0.669099546586949,1,6.115,139,2,44,1,1,-1,-1,1,-1,-1,-0.163538121370253
1,0.911813692620854,-1,5.03,139,2,45,0,1,1,-1,1,1,-1,-0.188431728710238
1,0.574715009382089,1,6.33,139,2,46,1,-1,1,1,-1,1,1,0.906170848282435
1,0.512774309092492,-1,5.958,139,2,47,0,1,-1,1,1,-1,1,-0.726209346752934
1,0.851342452811878,-1,6.116,139,2,48,0,-1,1,-1,-1,1,-1,-1.12952329418825
1,0.743511386979662,-1,6.403,139,2,49,0,-1,-1,1,-1,-1,1,0.663481732850702
1,0.824648311224337,-1,5.128,139,2,50,0,-1,-1,-1,-1,-1,-1,0.184512159787011
1,0.761057839766181,-1,6.333,139,2,51,0,-1,-1,-1,-1,-1,-1,0.550813133602614
1,0.710567019502378,-1,5.891,139,2,52,0,-1,-1,-1,-1,-1,-1,0.267005459438122
0,0.717569515073592,1,6.03,139,2,53,0,-1,-1,-1,-1,-1,-1,0.0242284064578538
1,0.695658433092831,1,5.367,139,2,54,1,-1,-1,-1,1,-1,-1,0.0589107488992695
1,0.756346272989504,-1,5.749,139,2,55,0,1,-1,-1,1,1,-1,-0.0507644010893828
1,0.775907727965205,-1,6.43,139,2,56,0,-1,1,-1,-1,1,1,0.245042679112199
1,0.580096526992747,1,5.501,139,2,57,1,-1,-1,1,-1,-1,1,0.335348514452754
1,0.588897961765724,1,6.259,139,2,58,1,1,-1,-1,1,-1,-1,-0.693246962028296
1,0.667463199979466,-1,5.744,139,2,59,0,1,1,-1,1,1,-1,-0.639990655244266
1,0.613609070879647,1,5.647,139,2,60,1,-1,1,1,-1,1,1,-0.197091531332237
0,0.677131614373138,1,5.965,139,2,61,0,1,-1,1,1,-1,1,-0.49461637240485
1,0.643661964615603,1,6.123,139,2,62,1,-1,1,-1,1,1,-1,-0.146229565997893
1,0.619296477303578,-1,5.839,139,2,63,0,1,-1,1,1,1,1,-0.32550923126724
0,0.585521585344395,-1,5.089,139,2,64,1,-1,1,-1,-1,1,1,-0.461986951512333
1,0.649546659061343,-1,5.328,139,2,65,0,1,-1,1,-1,-1,1,-0.660325956581807
0,0.929220037462983,1,5.212,139,2,66,0,-1,1,-1,-1,-1,-1,-0.29332225710298
1,0.576838642114126,-1,5.249,139,2,67,0,-1,-1,1,1,-1,-1,0.973048437139251
1,0.573177530712201,-1,5.078,139,2,68,0,-1,-1,-1,-1,1,-1,-0.713165143590338
1,0.827803738125112,-1,5.916,139,2,69,0,-1,-1,-1,-1,-1,1,-0.735683272000512
1,0.692558923119577,1,5.375,139,2,70,1,-1,-1,-1,-1,-1,-1,0.564319906995969
1,0.49739848873196,-1,6.136,139,2,71,0,1,-1,-1,1,-1,-1,-0.0665571640905695
1,0.606452734208688,1,5.221,139,2,72,1,-1,1,-1,-1,1,-1,-1.23719410839848
1,0.433854155905465,-1,6.137,139,2,73,0,1,-1,1,1,-1,1,-0.536105637406653
1,0.505025043968089,-1,5.677,139,2,74,0,-1,1,-1,-1,1,-1,-1.72059398024103
1,0.580211691652949,1,5.696,139,2,75,1,-1,-1,1,-1,-1,1,-1.18337860905581
1,0.460780946185878,-1,5.397,139,2,76,0,1,-1,-1,1,-1,-1,-0.692544912597338
1,0.542314916541727,1,6.209,139,2,77,1,-1,1,-1,-1,1,-1,-1.50763710051628
1,0.43300611633822,-1,5.612,139,2,78,0,1,-1,1,1,-1,1,-0.931431912489459
1,0.544918362090357,1,6.398,139,2,79,1,-1,1,-1,-1,1,-1,-1.72751370758671
1,0.461398039567939,-1,5.003,139,2,80,0,1,-1,1,1,-1,1,-0.914494447131735
1,0.568222130944378,1,5.703,139,2,81,1,-1,1,-1,-1,1,-1,-1.50290387104023
1,0.554312101260621,1,6.162,139,2,82,1,1,-1,1,1,-1,1,-0.766392260620148
1,0.546966521630566,1,6.155,139,2,83,1,1,1,-1,1,1,-1,-0.854046418461355
1,0.537077206426147,1,5.224,139,2,84,1,1,1,1,1,1,1,-0.901226330921082
1,0.564742928127998,1,5.285,139,2,85,1,1,1,1,1,1,1,-0.965755087196412
1,0.553937897104333,1,5.412,139,2,86,1,1,1,1,1,1,1,-0.788113591099625
1,0.67789467313105,1,5.432,139,2,87,1,1,1,1,1,1,1,-0.856434739543343
1,0.574246136670808,1,5.843,139,2,88,1,1,1,1,1,1,1,-0.142246365801059
1,0.698631176651361,-1,5.287,139,2,89,0,1,1,1,1,1,1,-0.729095846122024
1,0.819631641178603,1,6.066,139,2,90,1,-1,1,1,-1,1,1,-0.0356835121406775
1,0.659683589188717,-1,5.787,139,2,91,0,1,-1,1,1,-1,1,0.529232561599888
1,0.553849799935961,-1,5.508,139,2,92,0,-1,1,-1,-1,1,-1,-0.238555007767338
1,0.63214687056643,1,5.677,139,2,93,1,-1,-1,1,-1,-1,1,-0.856997245649188
1,0.630364032926082,1,5.041,139,2,94,1,1,-1,-1,1,-1,-1,-0.389352557500945
1,0.981964294120189,1,6.216,139,2,95,1,1,1,-1,1,1,-1,-0.399341023000816
1,0.492950276885495,-1,5.597,139,2,96,0,1,1,1,1,1,1,1.16830458716858
1,0.492882563043167,-1,6.228,139,2,97,0,-1,1,1,-1,1,1,-1.26896446184859
1,0.514430471196647,1,5.358,139,2,98,1,-1,-1,1,-1,-1,1,-1.26945030491093
1,0.681684843839321,-1,5.028,139,2,99,0,1,-1,-1,1,-1,-1,-1.11811901040605
1,0.626849924158705,1,6.096,139,2,100,1,-1,1,-1,-1,1,-1,-0.122527718859653
0,0.634004621741951,-1,5.916,139,3,2,1,-1,1,-1,-1,1,-1,0.880592339749746
1,0.659023766434984,-1,5.97,139,3,3,0,1,-1,1,-1,-1,1,-0.378974310242994
1,0.805862490601612,-1,5.578,139,3,4,0,-1,1,-1,-1,-1,-1,-0.242094172060496
1,1.09749004256264,1,5.416,139,3,5,1,-1,-1,1,-1,-1,-1,0.469315023706629
1,0.841200477603707,1,6.394,139,3,6,1,1,-1,-1,1,-1,-1,1.56167223474977
0,0.733298427274349,1,5.113,139,3,7,0,1,1,-1,1,1,-1,0.621096958285004
1,0.826247846042861,-1,5.672,139,3,8,0,-1,1,1,1,1,1,0.135595611944072
0,1.05367326529449,-1,5.867,139,3,9,1,-1,-1,1,-1,1,1,0.557666373043413
0,1.05944778000776,1,5.911,139,3,10,0,1,-1,-1,-1,-1,1,1.41757722160041
1,0.931790261260176,1,6.034,139,3,11,1,-1,1,-1,1,-1,-1,1.43690642811492
1,0.741918694222477,1,6.009,139,3,12,1,1,-1,1,1,1,-1,0.982817305741493
1,1.33567711293199,1,5.61,139,3,13,1,1,1,-1,1,1,1,0.176928099350647
1,0.580277288805519,-1,6.321,139,3,14,0,1,1,1,1,1,1,2.25631435357148
1,0.772683696085551,-1,5.525,139,3,15,0,-1,1,1,-1,1,1,-0.692145091418145
1,0.615121417969931,-1,5.372,139,3,16,0,-1,-1,1,-1,-1,1,0.320622509802846
1,0.751297129473642,-1,5.254,139,3,17,0,-1,-1,-1,-1,-1,-1,-0.485910407986143
1,0.601664416054518,1,5.474,139,3,18,1,-1,-1,-1,-1,-1,-1,0.221353907793727
1,0.66609393465933,1,5.407,139,3,19,1,1,-1,-1,1,-1,-1,-0.564140475454079
1,0.565818894613585,-1,5.693,139,3,20,0,1,1,-1,1,1,-1,-0.204354228943203
0,0.564196157266451,-1,5.503,139,3,21,1,-1,1,1,-1,1,1,-0.781381865770655
1,0.888043543684034,-1,6.008,139,3,22,0,1,-1,1,-1,-1,1,-0.791539349371739
1,0.667424986106198,1,5.339,139,3,23,1,-1,1,-1,-1,-1,-1,0.812750620070769
1,0.868033587880745,1,6.017,139,3,24,1,1,-1,1,1,-1,-1,-0.197294018729337
1,0.608458837471517,-1,6.415,139,3,25,0,1,1,-1,1,1,-1,0.732149112047581
1,0.561550655766041,1,5.907,139,3,26,1,-1,1,1,-1,1,1,-0.52442596024674
1,0.634588610404535,1,5.406,139,3,27,1,1,-1,1,1,-1,1,-0.808161603344089
0,0.867986926532467,1,6.378,139,3,28,0,1,1,-1,1,1,-1,-0.375718164131131
1,0.882880738929089,-1,5.793,139,3,29,0,-1,1,1,1,1,1,0.731958993600202
1,0.832343302429763,-1,5.987,139,3,30,0,-1,-1,1,-1,1,1,0.792129665430429
0,0.972874564075937,1,5.072,139,3,31,0,-1,-1,-1,-1,-1,1,0.583661423712815
0,0.766963331393526,1,6.043,139,3,32,0,-1,-1,-1,1,-1,-1,1.13541450335835
1,0.76633804976791,-1,5.195,139,3,33,0,-1,-1,-1,1,1,-1,0.294342448375655
0,0.710845247170255,-1,5.955,139,3,34,1,-1,-1,-1,-1,1,1,0.291457952036346
1,0.820871294728022,-1,5.005,139,3,35,0,1,-1,-1,-1,-1,1,0.0256129355640921
1,0.566231132519533,1,6.166,139,3,36,1,-1,1,-1,-1,-1,-1,0.534577531047566
1,0.710249585487873,1,5.927,139,3,37,1,1,-1,1,1,-1,-1,-0.778806113144718
1,0.631373807951604,1,5.012,139,3,38,1,1,1,-1,1,1,-1,0.0226481147077187
0,0.626132733358645,1,5.399,139,3,39,0,1,1,1,1,1,1,-0.393680228128118
1,0.557018956070351,1,6.403,139,3,40,1,-1,1,1,1,1,1,-0.423160700008074
1,0.489971304208666,-1,6.469,139,3,41,0,1,-1,1,1,1,1,-0.836818048177328
1,0.490919797843162,1,6.43,139,3,42,1,-1,1,-1,-1,1,1,-1.29040179746441
0,0.513242144216747,1,5.558,139,3,43,0,1,-1,1,1,-1,1,-1.28356212052281
1,0.51509757961685,1,5.327,139,3,44,1,-1,1,-1,1,1,-1,-1.12629806666127
1,0.545387584586024,-1,6.41,139,3,45,0,1,-1,1,1,1,1,-1.1135356909634
0,0.583378542801256,1,6.403,139,3,46,0,-1,1,-1,-1,1,1,-0.911450393503868
1,0.590401233728699,-1,5.765,139,3,47,0,-1,-1,1,1,-1,1,-0.673294037182733
1,1.02745914345087,1,6.232,139,3,48,1,-1,-1,-1,-1,1,-1,-0.6309742044122
1,0.610795235728801,1,6.134,139,3,49,1,1,-1,-1,1,-1,1,1.32847666856975
1,0.558209786468069,1,5.65,139,3,50,1,1,1,-1,1,1,-1,-0.51087172502299
1,0.506833043588813,-1,6.299,139,3,51,0,1,1,1,1,1,1,-0.829265248754046
0,0.543774820694125,-1,6.305,139,3,52,1,-1,1,1,-1,1,1,-1.17073994942465
1,0.788765335303651,1,5.072,139,3,53,1,1,-1,1,-1,-1,1,-0.921924097471431
1,0.750242185079514,1,5.507,139,3,54,1,1,1,-1,1,-1,-1,0.393474209151728
1,0.683255717191059,1,5.594,139,3,55,1,1,1,1,1,1,-1,0.21638438415763
1,0.529366933527854,-1,5.998,139,3,56,0,1,1,1,1,1,1,-0.114387249374072
1,0.694206769488119,1,6.126,139,3,57,1,-1,1,1,-1,1,1,-1.01689512361887
1,0.967739071336837,1,6.293,139,3,58,1,1,-1,1,1,-1,1,-0.0581522038616719
1,1.0182664026388,1,6.077,139,3,59,1,1,1,-1,1,1,-1,1.11669622579501
1,1.31791401102328,1,5.317,139,3,60,1,1,1,1,1,1,1,1.29669165520873
1,0.772915886460396,-1,5.68,139,3,61,0,1,1,1,1,1,1,2.20896510222048
0,0.82816908911991,-1,5.921,139,3,62,1,-1,1,1,-1,1,1,0.321685107945105
1,0.905148946721056,1,5.901,139,3,63,1,1,-1,1,-1,-1,1,0.56588046143438
1,1.09231241476027,-1,6.247,139,3,64,0,1,1,-1,1,-1,-1,0.880225388295261
1,0.662686900379413,-1,5.124,139,3,65,0,-1,1,1,-1,1,-1,1.54494791252979
1,0.631273872678321,-1,5.695,139,3,66,0,-1,-1,1,-1,-1,1,-0.222490413535636
1,0.562213925701144,1,6.022,139,3,67,1,-1,-1,-1,-1,-1,-1,-0.394240061067917
1,0.519635117455437,-1,6.223,139,3,68,0,1,-1,-1,1,-1,-1,-0.803986792042178
1,0.653246480898815,1,5.787,139,3,69,1,-1,1,-1,-1,1,-1,-1.08251748332388
1,0.6375402341273,1,5.846,139,3,70,1,1,-1,1,1,-1,1,-0.273234643585045
1,0.980039990911791,1,5.532,139,3,71,1,1,1,-1,1,1,-1,-0.359306504564231
1,0.490975508168958,-1,5.378,139,3,72,0,1,1,1,1,1,1,1.1613672065956
1,0.879214003503876,-1,5.489,139,3,73,0,-1,1,1,-1,1,1,-1.28316079910028
1,0.784828797458431,1,6.466,139,3,74,1,-1,-1,1,-1,-1,1,0.777410852894318
1,0.962372685369701,-1,6.317,139,3,75,0,1,-1,-1,1,-1,-1,0.375779458890061
1,0.642905026119479,-1,5.178,139,3,76,0,-1,1,-1,-1,1,-1,1.09702993772468
1,0.594047063438666,-1,6.392,139,3,77,0,-1,-1,1,-1,-1,1,-0.329670732874317
1,0.634896589757773,-1,5.391,139,3,78,0,-1,-1,-1,-1,-1,-1,-0.609201946437988
0,0.815848767251737,-1,5.674,139,3,79,1,-1,-1,-1,-1,-1,-1,-0.374002170004231
1,0.800772023719219,1,6.45,139,3,80,1,1,-1,-1,-1,-1,-1,0.51287196545969
1,0.593563262090356,-1,5.92,139,3,81,0,1,1,-1,1,-1,-1,0.446903891097787
1,0.772120335270301,1,6.268,139,3,82,1,-1,1,1,-1,1,-1,-0.612083422139509
1,0.792293601873098,1,5.472,139,3,83,1,1,-1,1,1,-1,1,0.318043012432415
1,0.668099034004626,-1,5.272,139,3,84,0,1,1,-1,1,1,-1,0.409258892693016
1,0.884800508332773,-1,5.258,139,3,85,0,-1,1,1,-1,1,1,-0.193724078699998
1,0.83192120385047,-1,5.206,139,3,86,0,-1,-1,1,-1,-1,1,0.79981153820251
1,0.800253034632078,1,6.366,139,3,87,1,-1,-1,-1,-1,-1,-1,0.581867461145836
1,0.761232797432058,-1,6.388,139,3,88,0,1,-1,-1,1,-1,-1,0.444611007856653
0,0.689003987878095,-1,6.26,139,3,89,1,-1,1,-1,-1,1,-1,0.26781839707348
1,0.883959254271758,-1,5.928,139,3,90,0,1,-1,1,-1,-1,1,-0.0847576848632776
0,0.964966690966321,-1,5.639,139,3,91,1,-1,1,-1,-1,-1,-1,0.796447350765619
0,1.0030329043293,-1,6.069,139,3,92,1,1,-1,1,-1,-1,-1,1.10654989073658
1,0.957835887964393,-1,6.279,139,3,93,0,1,1,-1,-1,-1,-1,1.24338283484446
1,0.848272442808593,1,6.344,139,3,94,1,-1,1,1,-1,-1,-1,1.08031812278638
1,0.632549958156233,-1,5.314,139,3,95,0,1,-1,1,1,-1,-1,0.650705242761407
1,0.608673325117707,1,6.158,139,3,96,1,-1,1,-1,-1,1,-1,-0.38709813743832
1,0.801829208700838,1,6.455,139,3,97,1,1,-1,1,1,-1,1,-0.523179477197017
1,0.873020890023327,1,5.995,139,3,98,1,1,1,-1,1,1,-1,0.451569919775553
0,0.96488127406792,-1,6.481,139,3,99,1,1,1,1,1,1,1,0.752410833245316
1,0.779883574151427,1,5.324,139,3,100,1,1,1,1,-1,1,1,1.10623681996059
0,1.04812451961698,-1,5.561,139,4,2,1,-1,1,1,-1,1,-1,1.5351921793964
1,0.646026155763138,-1,5.279,139,4,3,0,1,-1,1,-1,-1,1,1.39890367856745
1,0.693783674510087,1,5.665,139,4,4,1,-1,1,-1,-1,-1,-1,-0.312542807771029
1,0.72601636210311,-1,6.044,139,4,5,0,1,-1,1,1,-1,-1,-0.0603083253901584
1,0.899175357793865,-1,5.461,139,4,6,0,-1,1,-1,-1,1,-1,0.100299163344657
1,0.913287491419396,-1,5.981,139,4,7,0,-1,-1,1,-1,-1,1,0.856807693094866
1,0.56064709776274,1,5.131,139,4,8,1,-1,-1,-1,-1,-1,-1,0.911882650672543
1,0.557345295878804,-1,6.062,139,4,9,0,1,-1,-1,1,-1,-1,-0.813856797890493
1,1.0317715323863,1,5.613,139,4,10,1,-1,1,-1,-1,1,-1,-0.834746644594549
1,0.577132046210863,-1,6.47,139,4,11,0,1,-1,1,1,-1,1,1.34328940812456
1,0.673926917117569,1,5.223,139,4,12,1,-1,1,-1,-1,1,-1,-0.711366714853626
1,0.599211161090352,-1,5.149,139,4,13,0,1,-1,1,1,-1,1,-0.163007384300939
1,0.840511760302434,-1,5.973,139,4,14,0,-1,1,-1,-1,1,-1,-0.578590450802524
1,0.86981081686281,-1,5.141,139,4,15,0,-1,-1,1,-1,-1,1,0.618200207316172
1,0.815047077167947,1,5.034,139,4,16,1,-1,-1,-1,-1,-1,-1,0.739382711827081
1,0.972240639812298,1,5.524,139,4,17,1,1,-1,-1,1,-1,-1,0.509394985810306
0,0.716589984047459,-1,5.708,139,4,18,1,1,1,-1,1,1,-1,1.13310927533794
1,1.050993527012,-1,5.047,139,4,19,0,1,1,1,-1,1,1,0.0540796865945941
1,1.14328373923672,-1,6.178,139,4,20,0,-1,1,1,-1,-1,1,1.4085712391848
1,0.581036670894719,1,6.465,139,4,21,1,-1,-1,1,-1,-1,-1,1.70624616560033
1,0.678930504867822,-1,6.177,139,4,22,0,1,-1,-1,1,-1,-1,-0.687519869307063
1,0.498569037469679,1,6.354,139,4,23,1,-1,1,-1,-1,1,-1,-0.136846446970552
1,0.622556520062062,1,5.029,139,4,24,1,1,-1,1,1,-1,1,-1.22888094435092
1,0.575773284254865,1,5.879,139,4,25,1,1,1,-1,1,1,-1,-0.443418489556429
0,0.578913207497862,-1,6.398,139,4,26,1,1,1,1,1,1,1,-0.719702984628169
1,0.762668434661464,1,6.473,139,4,27,1,1,1,1,-1,1,1,-0.70046861998591
1,1.27328048329218,-1,6.088,139,4,28,0,1,1,1,1,-1,1,0.274482011327491
1,0.704608953521529,1,5.475,139,4,29,1,-1,1,1,-1,1,-1,2.08711497485337
0,0.865833075951741,-1,5.014,139,4,30,1,1,-1,1,1,-1,1,-0.00555122069830224
1,0.975507133330211,-1,5.942,139,4,31,0,1,1,-1,-1,1,-1,0.723172135474506
1,1.21874196049703,-1,6.444,139,4,32,0,-1,1,1,-1,-1,1,1.14497164133641
1,0.699898311223478,1,6.257,139,4,33,1,-1,-1,1,-1,-1,-1,1.93228943572287
1,0.803268346071491,1,5.568,139,4,34,1,1,-1,-1,1,-1,-1,-0.0292747661410327
1,0.806351615222411,1,5.81,139,4,35,1,1,1,-1,1,1,-1,0.457911869023465
1,0.631226888022866,1,6.007,139,4,36,1,1,1,1,1,1,1,0.47146096901368
1,1.15368131035484,1,5.563,139,4,37,1,1,1,1,1,1,1,-0.394503297639784
1,0.660756131048402,1,5.237,139,4,38,1,1,1,1,1,1,1,1.73826476326696
1,0.802691515255901,-1,5.881,139,4,39,0,1,1,1,1,1,1,-0.232809643158832
0,0.995169110042298,1,5.743,139,4,40,0,-1,1,1,-1,1,1,0.455371273002158
1,0.798622233591232,-1,6.112,139,4,41,0,-1,-1,1,1,-1,1,1.21554619427376
1,0.931581450595331,-1,5.975,139,4,42,0,-1,-1,-1,-1,1,-1,0.437396472370534
1,0.800887207340566,-1,6.498,139,4,43,0,-1,-1,-1,-1,-1,1,0.982024667524442
1,0.729569106119015,1,5.548,139,4,44,1,-1,-1,-1,-1,-1,-1,0.447412568490181
1,0.742693967676132,-1,5.645,139,4,45,0,1,-1,-1,1,-1,-1,0.117563460240218
1,1.18104660512199,-1,5.774,139,4,46,0,-1,1,-1,-1,1,-1,0.180621816372894
0,0.801037289066699,-1,5.143,139,4,47,1,-1,-1,1,-1,-1,1,1.82117450681532
1,0.796303237311804,1,5.026,139,4,48,1,1,-1,-1,-1,-1,-1,0.448075254195841
