subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt
1,1,4,119,-1,1,2.261,-1,-1,0.557824172841346
1,1,5,1,1,1,1.631,-1,-1,0.803716389315744
1,1,5,2,-1,1,1.411,1,1,0.603756847400924
1,1,5,3,-1,1,1.551,-1,1,0.0643436144506365
1,1,5,4,-1,0,1.911,-1,1,0.416524629902886
1,1,5,5,1,1,1.441,-1,-1,1.19357186511804
1,1,5,6,-1,0,1.952,1,1,0.142666195690862
1,1,5,7,-1,0,1.711,-1,-1,1.27259871965041
1,1,5,10,1,0,1.281,1,-1,0.0111978718335166
1,1,5,11,1,1,2.102,1,-1,-0.295493102610757
1,1,5,12,1,1,1.842,1,1,1.54821512251069
1,1,5,13,-1,0,1.311,1,1,1.05666705527154
1,1,5,14,1,1,1.131,-1,-1,-0.209313419890858
1,1,5,15,1,0,1.552,1,1,-0.759125750786455
1,1,5,16,1,1,1.351,1,-1,0.418924111807345
1,1,5,17,1,1,1.831,1,1,-0.097425327528368
1,1,5,18,1,1,1.732,1,1,1.03436872750982
1,1,5,19,-1,0,1.131,1,1,0.827435413371422
1,1,5,20,-1,0,1.141,-1,-1,-0.759125750786455
1,1,5,21,1,1,1.792,-1,-1,-0.726354447212555
1,1,5,22,-1,0,2.072,1,1,0.954217110539006
1,1,5,23,1,1,1.762,-1,-1,1.49470012272229
1,1,5,24,-1,0,1.962,1,1,0.891365937707563
1,1,5,25,-1,0,1.291,-1,-1,1.29162173521668
1,1,5,26,-1,0,1.912,-1,-1,-0.26654430941556
1,1,5,27,-1,1,2.351,-1,-1,1.19551944352809
1,1,5,28,-1,0,1.211,-1,1,1.96498771325771
1,1,5,29,-1,0,1.902,-1,-1,-0.504693982212932
1,1,5,30,-1,1,1.541,-1,-1,1.17599765759908
1,1,5,31,1,1,1.411,-1,1,0.392444364535482
1,1,5,32,-1,0,1.511,1,1,0.0643436144506365
1,1,5,33,-1,0,1.13,-1,-1,0.319254666892035
1,1,5,34,1,1,1.501,-1,-1,-0.762418803673348
1,1,5,35,1,0,1.081,1,1,0.294534814803947
1,1,5,36,-1,0,1.851,1,-1,-0.927454425376561
1,1,5,37,-1,0,1.542,-1,-1,1.07481231968762
1,1,5,38,-1,0,1.401,-1,-1,0.394859412330777
1,1,5,39,1,1,1.591,-1,-1,0.0378655793196328
1,1,5,40,1,1,1.381,1,1,0.511317683642179
1,1,5,41,1,1,1.462,1,1,-0.015662245017899
1,1,5,42,-1,1,1.611,1,1,0.196527773840624
1,1,5,43,1,1,1.221,-1,1,0.557824172841346
1,1,5,44,-1,1,1.251,1,1,-0.474078710610598
1,1,5,45,1,1,1.101,-1,1,-0.383715146841999
1,1,5,46,1,1,1.241,1,1,-0.859206940380641
1,1,5,47,1,0,1.101,1,1,-0.413593285113893
1,1,5,48,-1,1,1.101,1,-1,-0.859206940380641
1,1,5,49,1,0,2.452,-1,1,-0.859206940380641
1,1,5,50,1,1,1.641,1,-1,2.12158060851043
1,1,5,51,-1,0,1.371,1,1,0.626512395304144
1,1,5,52,1,1,1.21,-1,-1,-0.0427175679190277
1,1,5,53,-1,0,1.771,1,1,-0.507769402500093
1,1,5,54,-1,0,1.821,-1,-1,0.910332955476192
1,1,5,55,1,0,1,-1,-1,1.01398096546004
1,1,5,56,-1,0,1.241,1,-1,-1.21741012351707
1,1,5,57,1,1,1.651,-1,-1,-0.413593285113893
1,1,5,58,-1,0,1.051,1,1,0.649129694797186
1,1,5,59,1,1,1.672,-1,-1,-1.03223046049682
1,1,5,60,1,1,1.251,1,1,0.69618341597423
1,1,5,61,-1,0,1.111,1,1,-0.383715146841999
1,1,5,62,1,0,0.971,-1,-1,-0.825546710653121
1,1,5,63,-1,0,1.051,1,-1,-1.32696758359203
1,1,5,64,-1,0,1.781,-1,-1,-1.03223046049682
1,1,5,65,1,0,0.94,-1,-1,0.931294700304813
1,1,5,66,1,0,1.172,1,-1,-1.44775963181653
1,1,5,67,-1,0,1.582,1,-1,-0.626558867249582
1,1,5,68,-1,0,1.612,-1,-1,0.490198708371451
1,1,5,69,1,1,1.111,-1,-1,0.560134316288662
1,1,5,70,-1,0,1.121,1,1,-0.825546710653121
1,1,5,71,1,1,1.432,-1,-1,-0.79218809994184
1,1,5,72,1,1,1.201,1,1,0.119341953426986
1,1,5,73,-1,0,1.001,1,1,-0.535563114685842
1,1,5,74,1,1,1.311,-1,-1,-1.2136891876292
1,1,5,75,1,0,1.441,1,1,-0.209313419890858
1,1,5,76,-1,1,1.011,1,-1,0.142666195690862
1,1,5,77,1,0,1.171,-1,1,-1.1766829580001
1,1,5,78,1,1,1.211,1,-1,-0.629736670298611
1,1,5,79,1,0,1.341,1,1,-0.504693982212932
1,1,5,80,1,1,1.871,1,-1,-0.125083672028673
1,1,5,81,-1,0,0.921,1,1,1.1148212597973
1,1,5,82,-1,0,1.451,-1,-1,-1.52377852773597
1,1,5,83,1,0,0.971,-1,-1,0.168411775795819
1,1,5,84,-1,1,0.83,1,-1,-1.32696758359203
1,1,5,85,1,1,2.012,-1,1,-1.91107714044048
1,1,5,86,1,0,1.281,1,1,1.38530549227784
1,1,5,87,1,1,1.691,1,-1,-0.295493102610757
1,1,5,88,1,1,2.181,1,1,0.738249355593875
1,1,5,89,-1,0,1.031,1,1,1.68556475935301
1,1,5,90,-1,0,0.871,-1,-1,-1.1037561197293
1,1,5,91,-1,0,0.951,-1,-1,-1.73157777856991
1,1,5,92,-1,0,1.671,-1,-1,-1.40444792540843
1,1,5,93,1,1,1.601,-1,-1,0.693956197214476
1,1,5,94,-1,0,1.061,1,1,0.534643549715221
1,1,5,95,1,1,1.721,-1,-1,-0.99697644660991
1,1,5,96,1,1,0.74,1,1,0.803716389315744
1,1,5,97,-1,0,1.671,1,1,-2.33836297233002
1,1,5,98,1,1,2.082,-1,-1,0.693956197214476
1,1,5,99,1,0,1.382,1,1,1.51262406705228
1,1,5,100,1,1,1.691,1,-1,-0.0129674956813532
1,1,5,101,1,1,0.951,1,1,0.738249355593875
1,1,5,102,-1,0,1.331,1,1,-1.40444792540843
1,1,5,103,-1,0,1.541,-1,-1,-0.152949041991605
1,1,5,104,-1,0,1.2,-1,-1,0.392444364535482
1,1,5,105,1,0,1.321,-1,-1,-0.53866415280425
1,1,5,106,-1,0,1.631,1,-1,-0.181024560017229
1,1,5,107,1,1,1.942,-1,-1,0.603756847400924
1,1,5,108,-1,0,1.451,1,1,1.25347799941547
1,1,5,109,1,0,0.93,-1,-1,0.168411775795819
1,1,5,110,-1,0,1.512,1,-1,-1.48757601185
1,1,5,111,-1,0,1.751,-1,-1,0.321717648156792
1,1,5,112,-1,0,1.701,-1,-1,0.868052023480078
1,1,5,113,-1,1,1.401,-1,-1,0.760199867571151
1,1,5,114,1,1,1.831,-1,1,0.0378655793196328
1,1,5,115,-1,0,1.36,1,1,1.03436872750982
1,1,5,116,1,1,1.951,-1,-1,-0.0727072991240665
1,1,5,117,-1,0,2.001,1,1,1.27069106086109
1,1,5,118,1,1,2.222,-1,-1,1.36489639231894
1,1,5,119,-1,0,2.061,1,1,1.75489887235439
1,2,6,1,-1,0,1.811,1,1,0.824732865789815
1,2,6,2,-1,0,1.28,-1,-1,1.42750825443614
1,2,6,3,-1,0,1.721,-1,-1,0.228876793196114
1,2,6,4,-1,1,0.83,-1,-1,1.25144118952884
1,2,6,5,1,1,0.791,-1,1,-1.26739459089136
1,2,6,6,-1,1,0.761,1,1,-1.43363159282672
1,2,6,7,-1,1,1.431,-1,1,-1.56718221796625
1,2,6,8,1,1,1.231,-1,1,0.614052987695716
1,2,6,9,1,1,1.181,1,1,0.0940529225356061
1,2,6,10,-1,0,0.931,1,1,-0.0491715425203689
1,2,6,11,1,1,0.681,-1,-1,-0.870750322034994
1,2,6,12,1,1,0.671,1,1,-1.95083042823244
1,2,6,13,1,1,0.741,1,1,-2.00192720630156
1,2,6,14,-1,0,0.89,1,1,-1.65917378575808
1,2,6,15,1,1,0.79,-1,-1,-1.0263145008232
1,2,6,16,-1,0,0.75,1,1,-1.43800108007284
1,2,6,17,1,1,0.97,-1,-1,-1.6174741339368
1,2,6,18,-1,0,1.641,1,1,-0.729005984378936
1,2,6,19,-1,1,0.901,-1,-1,1.08702803778914
1,2,6,20,-1,0,0.82,-1,1,-0.983885300332445
1,2,6,21,1,1,0.91,-1,-1,-1.30926273027187
1,2,6,22,1,0,1.021,1,1,-0.9495540261313
1,2,6,23,-1,1,0.881,1,-1,-0.552012932663332
1,2,6,24,1,0,1.01,-1,1,-1.06142119814725
1,2,6,25,1,0,1.21,1,-1,-0.589428238224305
1,2,6,26,-1,1,0.72,1,-1,0.034620351505451
1,2,6,27,1,0,0.951,-1,1,-1.75847653641496
1,2,6,28,-1,1,2.161,1,-1,-0.797334610181329
1,2,6,29,-1,0,1.111,-1,1,2.03781606759248
1,2,6,30,1,1,1.591,-1,-1,-0.260219327905948
1,2,6,31,1,0,0.91,1,1,0.980148248122259
1,2,6,32,1,0,1.271,1,-1,-0.9495540261313
1,2,6,33,-1,1,1.061,1,-1,0.204504514210293
1,2,6,34,1,1,1.171,-1,1,-0.41927501594375
1,2,6,35,1,1,0.98,1,1,-0.0785431413361535
1,2,6,36,1,1,0.87,1,1,-0.693579220410465
1,2,6,37,-1,0,0.861,1,1,-1.10481968029139
1,2,6,38,1,1,0.671,-1,-1,-1.14073763868723
1,2,6,39,-1,0,0.831,1,1,-2.00192720630156
1,2,6,40,1,1,1.341,-1,-1,-1.26323555461833
1,2,6,41,-1,0,0.701,1,1,0.38968326881475
1,2,6,42,1,1,0.651,-1,-1,-1.85085009915037
1,2,6,43,-1,0,0.771,1,1,-2.1064458979901
1,2,6,44,1,1,1.331,-1,-1,-1.52208915967855
1,2,6,45,1,1,0.75,1,1,0.363829261823808
1,2,6,46,1,1,0.74,1,1,-1.6174741339368
1,2,6,47,1,1,0.701,1,1,-1.66383830936693
1,2,6,48,-1,0,0.69,1,1,-1.85085009915037
1,2,6,49,1,1,0.7,-1,-1,-1.90548081565508
1,2,6,50,1,1,1.241,1,1,-1.85578097680064
1,2,6,51,-1,1,1.001,1,1,0.12199869963151
1,2,6,52,-1,1,1.511,-1,1,-0.620345115812943
1,2,6,53,1,0,0.99,-1,1,0.801948619537926
1,2,6,54,-1,0,1.371,1,-1,-0.658512125230513
1,2,6,55,1,1,1.341,-1,-1,0.466104067616278
1,2,6,56,1,0,1.031,1,1,0.38968326881475
1,2,6,57,-1,0,1.671,1,-1,-0.518347176801172
1,2,6,58,1,1,0.801,-1,-1,1.14960364788888
1,2,6,59,-1,0,0.86,1,1,-1.39023806724081
1,2,6,60,1,1,1.631,-1,-1,-1.14475167656772
1,2,6,61,-1,0,0.981,1,1,1.06591501846245
1,2,6,62,-1,0,1.041,-1,-1,-0.690056446818592
1,2,6,63,1,1,0.771,-1,-1,-0.485006385043248
1,2,6,64,1,0,0.811,1,1,-1.52208915967855
1,2,6,65,1,1,1.471,1,-1,-1.34738293676524
1,2,6,66,-1,0,0.711,1,1,0.709278293730017
1,2,6,67,1,1,1.101,-1,-1,-1.80192464649044
1,2,6,68,-1,0,0.681,1,1,-0.291449913247167
1,2,6,69,-1,0,0.91,-1,-1,-1.95083042823244
1,2,6,70,1,1,0.74,-1,-1,-0.9495540261313
1,2,6,71,-1,1,1.05,1,1,-1.66383830936693
1,2,6,72,1,1,1.111,-1,1,-0.455272377546623
1,2,6,73,1,1,0.701,1,1,-0.260219327905948
1,2,6,74,1,1,0.951,1,1,-1.85085009915037
1,2,6,75,-1,0,0.981,1,1,-0.797334610181329
1,2,6,76,-1,0,1.251,-1,-1,-0.690056446818592
1,2,6,77,-1,1,1.581,-1,-1,0.149720190384564
1,2,6,78,-1,0,1.661,-1,1,0.958369618547086
1,2,6,79,-1,1,0.891,-1,-1,1.12887081728854
1,2,6,80,-1,1,1.521,-1,1,-1.02243569164812
1,2,6,81,1,0,1.311,-1,1,0.824732865789815
1,2,6,82,-1,0,1.071,1,-1,0.311533346779945
1,2,6,83,-1,0,0.821,-1,-1,-0.386872534350439
1,2,6,84,-1,0,0.89,-1,-1,-1.30505300493978
1,2,6,85,-1,0,1.26,-1,-1,-1.0263145008232
1,2,6,86,1,1,1.441,-1,-1,0.174480720841308
1,2,6,87,-1,0,1.521,1,1,0.638106561276075
1,2,6,88,1,1,1.101,-1,-1,0.824732865789815
1,2,6,89,1,1,0.75,1,1,-0.291449913247167
1,2,6,90,1,1,1.671,1,1,-1.6174741339368
1,2,6,91,-1,0,1.121,1,1,1.14960364788888
1,2,6,92,1,1,1.762,-1,-1,-0.229268590281261
1,2,6,93,-1,0,1.211,1,1,1.33276406591231
1,2,6,94,-1,0,1.131,-1,-1,0.0374737834789038
1,2,6,95,-1,0,0.93,-1,-1,-0.19859272962205
1,2,6,96,1,0,1.131,-1,-1,-0.874462390320725
1,2,6,97,-1,1,0.991,1,-1,-0.19859272962205
1,2,6,98,1,1,1.841,-1,1,-0.65502491725392
1,2,6,99,1,1,1.771,1,1,1.48425782024201
1,2,6,100,1,0,1.361,1,1,1.35036201672508
1,2,6,101,-1,0,1.02,1,-1,0.440817869714217
1,2,6,102,1,0,2.091,-1,-1,-0.55539762593508
1,2,6,103,-1,0,1.601,1,-1,1.92407787784996
1,2,6,104,-1,0,1.712,-1,-1,1.00179041922296
1,2,6,105,-1,0,1.671,-1,-1,1.2333306249583
1,2,6,106,-1,1,0.89,-1,-1,1.14960364788888
1,2,6,107,1,1,1.902,-1,1,-1.0263145008232
1,2,6,108,1,0,1.321,1,1,1.59685065387823
1,2,6,109,1,1,1.1,1,-1,0.337780275563286
1,2,6,110,1,1,0.901,1,1,-0.294588558812906
1,2,6,111,-1,0,0.881,1,1,-0.983885300332445
1,2,6,112,1,1,1.051,-1,-1,-1.06142119814725
1,2,6,113,-1,0,0.931,1,1,-0.451984343783406
1,2,6,114,1,1,0.951,-1,-1,-0.870750322034994
1,2,6,115,-1,0,0.731,1,1,-0.797334610181329
1,2,6,116,-1,0,1.131,-1,-1,-1.70610493175947
1,2,6,117,-1,0,1.781,-1,-1,-0.19859272962205
1,2,6,118,-1,0,1.131,-1,-1,1.36981071229461
1,2,6,119,1,0,0.84,-1,-1,-0.19859272962205
1,2,7,1,-1,0,2.041,-1,-1,1.94220092027615
1,2,7,2,-1,0,1.121,-1,-1,1.84048039934798
1,2,7,3,-1,1,1.641,-1,-1,-0.229268590281261
1,2,7,4,1,1,1.671,-1,1,1.08702803778914
1,2,7,5,1,1,1.561,1,1,1.14960364788888
1,2,7,6,-1,0,1.181,1,1,0.914396023902703
1,2,7,7,-1,0,1.001,-1,-1,-0.0491715425203689
1,2,7,8,1,1,0.901,-1,-1,-0.620345115812943
1,2,7,9,1,1,1.051,1,1,-0.983885300332445
1,2,7,10,1,1,1.742,1,1,-0.451984343783406
1,2,7,11,1,0,1.201,1,1,1.29333350977308
1,2,7,12,1,1,1.361,1,-1,0.00883282992901193
1,2,7,13,-1,0,1.672,1,1,0.440817869714217
1,2,7,14,1,0,1.281,-1,-1,1.15167010275603
1,2,7,15,1,1,1.211,1,-1,0.231574239024286
1,2,7,16,-1,0,1.221,1,1,0.0374737834789038
1,2,7,17,-1,0,1.051,-1,-1,0.0658792002054445
1,2,7,18,1,1,1.281,-1,-1,-0.451984343783406
1,2,7,19,1,0,1.281,1,1,0.231574239024286
1,2,7,20,-1,0,1.411,1,-1,0.231574239024286
1,2,7,21,-1,0,1.952,-1,-1,0.56543741797645
1,2,7,22,-1,0,1.481,-1,-1,1.68647891063311
1,2,7,23,-1,0,1.862,-1,-1,0.732680003891374
1,2,7,24,-1,0,1.301,-1,-1,1.52343494202456
1,2,7,25,-1,0,1.301,-1,-1,0.285085444150625
1,2,7,26,1,1,1.32,-1,-1,0.285085444150625
1,2,7,27,1,1,1.751,1,1,0.335164539575024
1,2,7,28,-1,0,2.071,1,1,1.31113298395555
1,2,7,29,1,1,1.141,-1,-1,1.89088128203404
1,2,7,30,-1,0,1.392,1,1,-0.168186906450531
1,2,7,31,-1,0,1.331,-1,-1,0.518610082902075
1,2,7,32,-1,1,0.771,-1,-1,0.363829261823808
1,2,7,33,-1,1,1.331,-1,1,-1.52208915967855
1,2,7,34,-1,0,2.041,-1,1,0.363829261823808
1,2,7,35,1,0,1.571,-1,-1,1.84048039934798
1,2,7,36,1,1,1.721,1,-1,0.936452798773595
1,2,7,37,-1,0,1.241,1,1,1.25144118952884
1,2,7,38,1,1,1.871,-1,-1,0.12199869963151
1,2,7,39,-1,0,1.241,1,1,1.54009005753403
1,2,7,40,-1,1,1.762,-1,-1,0.12199869963151
1,2,7,41,-1,0,1.151,-1,1,1.33276406591231
1,2,7,42,1,0,1.021,-1,-1,-0.138046407980077
1,2,7,43,1,1,1.502,1,-1,-0.552012932663332
1,2,7,44,1,1,0.901,1,1,0.781313501499788
1,2,7,45,-1,1,1.622,1,1,-0.983885300332445
1,2,7,46,-1,0,0.85,-1,1,1.04680232729432
1,2,7,47,-1,0,1.061,-1,-1,-1.18515072432301
1,2,7,48,1,0,1.361,-1,-1,-0.41927501594375
1,2,7,49,-1,0,2.162,1,-1,0.440817869714217
1,2,7,50,-1,0,1.191,-1,-1,2.03941406864223
1,2,7,51,1,1,1.742,-1,-1,-0.0200475992553692
1,2,7,52,1,0,1.17,1,1,1.29333350977308
1,2,7,53,1,0,1.06,1,-1,-0.081494084879528
1,2,7,54,-1,1,1.291,1,-1,-0.422532045140698
1,2,7,55,1,0,1.611,-1,1,0.258433466181276
1,2,7,56,1,1,1.641,1,-1,1.02329783122411
1,2,7,57,-1,0,1.421,1,1,1.08702803778914
1,2,7,58,1,1,1.131,-1,-1,0.589830734101034
1,2,7,59,-1,0,1.101,1,1,-0.19859272962205
1,2,7,60,1,1,0.811,-1,-1,-0.291449913247167
1,2,7,61,1,0,1.601,1,1,-1.34738293676524
1,2,7,62,1,1,1.591,1,-1,1.00179041922296
1,2,7,63,1,1,1.502,1,1,0.980148248122259
1,2,7,64,-1,0,1.091,1,1,0.781313501499788
1,2,7,65,-1,1,1.361,-1,-1,-0.322965453120403
1,2,7,66,1,0,0.81,-1,1,0.440817869714217
1,2,7,67,-1,0,1.061,1,-1,-1.35164460196648
1,2,7,68,-1,0,1.391,-1,-1,-0.41927501594375
1,2,7,69,1,0,1.741,-1,-1,0.516127812434173
1,2,7,70,-1,0,1.261,1,-1,1.29135011654751
1,2,7,71,1,1,1.572,-1,-1,0.177220966290407
1,2,7,72,1,1,1.731,1,1,0.938650749345648
1,2,7,73,-1,0,1.041,1,1,1.27145329190156
1,2,7,74,1,1,1.08,-1,-1,-0.485006385043248
1,2,7,75,1,1,0.751,1,1,-0.35796793716094
1,2,7,76,1,0,1.01,1,1,-1.61287176255977
1,2,7,77,-1,0,1.701,1,-1,-0.589428238224305
1,2,7,78,-1,0,1.532,-1,-1,1.21106575367772
1,2,7,79,1,1,0.791,-1,-1,0.849623161037596
1,2,7,80,-1,0,1.031,1,1,-1.43363159282672
1,2,7,81,1,0,1.01,-1,-1,-0.518347176801172
1,2,7,82,-1,0,0.99,1,-1,-0.589428238224305
1,2,7,83,-1,1,0.611,-1,-1,-0.658512125230513
1,2,7,84,-1,0,1.231,-1,1,-2.32547832795535
1,2,7,85,-1,1,0.851,-1,-1,0.0940529225356061
1,2,7,86,1,1,1.951,-1,1,-1.18108949021913
1,2,7,87,-1,0,1.931,1,1,1.68470894943249
1,2,7,88,1,1,1.441,-1,-1,1.64911791627041
1,2,7,89,1,1,1.782,1,1,0.638106561276075
1,2,7,90,1,1,0.851,1,1,1.37174957241144
1,2,7,91,1,0,1.612,1,1,-1.18108949021913
1,2,7,92,-1,0,2.202,1,-1,1.02544122515416
1,2,7,93,-1,1,1.441,-1,-1,2.10273535081239
1,2,7,94,-1,0,1.191,-1,1,0.638106561276075
1,2,7,95,1,1,0.921,-1,-1,-0.0200475992553692
1,2,7,98,1,1,1.581,1,-1,-0.229268590281261
1,2,7,99,1,1,0.95,1,1,0.958369618547086
1,2,7,100,-1,0,1.051,1,1,-0.800968570755794
1,2,7,101,-1,0,1.031,-1,-1,-0.451984343783406
1,2,7,102,-1,0,0.66,-1,-1,-0.518347176801172
1,2,7,103,-1,0,0.93,-1,-1,-2.05902072448453
1,2,7,104,1,0,0.841,-1,-1,-0.874462390320725
1,2,7,105,1,1,1.301,1,-1,-1.22191832503392
1,2,7,106,1,1,0.91,1,1,0.285085444150625
1,2,7,107,-1,0,1.671,1,1,-0.9495540261313
1,2,7,108,1,0,1.511,-1,-1,1.14960364788888
1,2,7,109,1,0,1.061,1,-1,0.801948619537926
1,2,7,110,-1,1,1.031,1,-1,-0.41927501594375
1,2,7,111,-1,1,0.86,-1,1,-0.518347176801172
1,2,7,112,1,1,1.061,-1,1,-1.14475167656772
1,2,7,113,1,0,1.301,1,1,-0.41927501594375
1,2,7,114,1,0,1.02,1,-1,0.285085444150625
1,2,7,115,1,0,1.281,1,-1,-0.55539762593508
1,2,7,118,-1,0,1.331,1,-1,-0.908051755904262
1,2,7,119,-1,0,1.041,-1,-1,0.363829261823808
1,2,8,1,1,1,1.431,1,1,2.25613885607948
1,2,8,2,1,1,1.281,1,1,0.614052987695716
1,2,8,3,-1,0,2.031,1,1,0.231574239024286
1,2,8,4,1,1,1.131,-1,-1,1.82351533966613
1,2,8,5,-1,0,1.181,1,1,-0.19859272962205
1,2,8,6,-1,0,1.061,-1,-1,-0.0491715425203689
1,2,8,7,-1,0,1.491,-1,-1,-0.41927501594375
1,2,8,8,1,1,1.041,-1,-1,0.755924231634231
1,2,8,9,-1,1,1.411,1,1,-0.485006385043248
1,2,8,10,1,1,1.321,-1,1,0.56543741797645
1,2,8,11,-1,0,1.651,1,1,0.337780275563286
1,2,8,12,-1,0,2.472,-1,-1,1.10801278767716
1,2,8,13,1,1,1.801,-1,-1,2.50223933753522
1,2,8,14,1,1,1.781,1,1,1.40838262856413
1,2,8,15,1,1,1.261,1,1,1.36981071229461
1,2,8,16,-1,0,1.041,1,1,0.177220966290407
1,2,8,17,1,0,1.711,-1,-1,-0.485006385043248
1,2,8,18,1,1,1.912,1,-1,1.23131246585477
1,2,8,19,-1,0,1.281,1,1,1.6149633288779
1,2,8,20,1,1,1.702,-1,-1,0.231574239024286
1,2,8,21,1,1,1.271,1,1,1.21309577384043
1,2,8,22,1,1,1.331,1,1,0.204504514210293
1,2,8,23,-1,0,1.661,1,1,0.363829261823808
1,2,8,24,1,1,1.041,-1,-1,1.12887081728854
1,2,8,25,1,1,0.981,1,1,-0.485006385043248
1,2,8,26,1,0,1.191,1,1,-0.690056446818592
1,2,8,27,1,1,1.731,1,-1,-0.0200475992553692
1,2,8,28,-1,0,1.161,1,1,1.27145329190156
1,2,8,29,-1,0,2.021,-1,-1,-0.108166643731305
1,2,8,30,1,1,1.761,-1,-1,1.80646654292406
1,2,8,31,-1,0,1.741,1,1,1.33080319205469
1,2,8,32,1,1,1.511,-1,-1,1.29135011654751
1,2,8,33,-1,0,1.171,1,1,0.801948619537926
1,2,8,34,-1,0,2.071,-1,-1,-0.0785431413361535
1,2,8,35,-1,0,2.351,-1,-1,1.89088128203404
1,2,8,36,-1,0,1.14,-1,-1,2.32889025866068
1,2,8,37,1,1,1.191,-1,-1,-0.171215472367864
1,2,8,38,-1,0,1.281,1,1,-0.0200475992553692
1,2,8,39,-1,0,1.031,-1,-1,0.231574239024286
1,2,8,40,1,0,0.911,-1,-1,-0.518347176801172
1,2,8,41,-1,1,1.511,1,-1,-0.945760418712698
1,2,8,42,1,0,1.051,-1,1,0.801948619537926
1,2,8,43,1,0,0.97,1,-1,-0.451984343783406
1,2,8,44,-1,1,1.081,1,-1,-0.729005984378936
1,2,8,45,1,1,1.671,-1,1,-0.354771195417325
1,2,8,46,-1,0,0.961,1,1,1.14960364788888
1,2,8,47,1,1,2.072,-1,-1,-0.761203745092579
1,2,8,48,-1,0,0.961,1,1,1.8925487110828
1,2,8,49,-1,0,2.012,-1,-1,-0.761203745092579
1,2,8,50,1,0,0.881,-1,-1,1.79105034432706
1,2,8,51,-1,0,1.621,1,-1,-1.06142119814725
1,2,8,52,-1,0,1.701,-1,-1,1.04467215195241
1,2,8,53,1,0,1.451,-1,-1,1.21106575367772
1,2,8,54,-1,1,2.201,1,-1,0.661993787927106
1,2,8,55,-1,1,1.791,-1,1,2.10116638453176
1,2,8,56,-1,1,2.442,-1,1,1.38915051202162
1,2,8,57,-1,0,1.451,-1,1,2.460064464265
1,2,8,58,-1,1,1.941,-1,-1,0.661993787927106
1,2,8,59,1,0,1.952,-1,1,1.66695927415827
1,2,8,60,1,1,1.751,1,-1,1.68647891063311
1,2,8,63,1,1,1.942,-1,1,0.638106561276075
1,2,8,64,-1,0,2.182,1,1,1.66873835182182
1,2,8,65,1,1,1.321,-1,-1,2.07121981093916
1,2,8,66,-1,0,1.532,1,1,0.337780275563286
1,2,8,69,1,1,1.872,-1,-1,0.824732865789815
1,2,8,70,-1,0,2.022,1,1,1.54193567831394
1,2,8,71,-1,0,1.191,-1,-1,1.80817521434522
1,2,8,72,1,0,0.98,-1,-1,-0.0200475992553692
1,2,8,73,-1,0,1.931,1,-1,-0.693579220410465
1,2,8,74,1,0,1.24,-1,-1,1.64911791627041
1,2,8,75,1,1,1.351,1,-1,0.119214274484812
1,2,8,76,1,1,1.261,1,1,0.415345193742357
1,2,8,79,1,0,1.531,1,-1,1.27145329190156
1,2,8,80,-1,0,0.96,1,-1,0.847367803982324
1,2,8,81,1,1,0.88,-1,-1,-0.764799871609424
1,2,8,82,1,1,0.86,1,1,-1.065344059679
1,2,8,83,-1,0,0.84,1,1,-1.14475167656772
1,2,8,84,-1,1,0.981,-1,-1,-1.22602787841271
1,2,8,85,1,0,1.08,-1,1,-0.690056446818592
1,2,8,86,-1,0,2.271,1,-1,-0.35796793716094
1,2,8,87,1,1,1.581,-1,-1,2.2093082872346
1,2,8,88,-1,0,1.352,1,1,0.958369618547086
1,2,8,89,1,1,1.411,-1,-1,0.417900931341332
1,2,8,90,1,0,0.99,1,1,0.56543741797645
1,2,8,91,1,1,1.451,1,-1,-0.658512125230513
1,2,8,92,1,1,1.632,1,1,0.661993787927106
1,2,8,93,-1,0,1.331,1,1,1.06803213725839
1,2,8,94,1,1,1.721,-1,-1,0.363829261823808
1,2,8,95,1,1,1.471,1,1,1.25144118952884
1,2,8,96,1,1,1.621,1,1,0.709278293730017
1,2,8,97,1,1,1.181,1,1,1.04467215195241
1,2,8,98,-1,0,1.121,1,1,-0.0491715425203689
1,2,8,99,-1,1,0.93,-1,-1,-0.229268590281261
1,2,8,100,-1,0,1.16,-1,1,-0.874462390320725
1,2,8,101,-1,1,1.02,-1,-1,-0.111143015485856
1,2,8,102,1,1,1.181,-1,1,-0.55539762593508
1,2,8,103,1,1,1.271,1,1,-0.0491715425203689
1,2,8,104,1,0,1.311,1,1,0.204504514210293
1,2,8,105,-1,1,1.391,1,-1,0.311533346779945
1,2,8,106,-1,1,0.92,-1,1,0.516127812434173
1,2,8,107,-1,0,1.831,-1,1,-0.911804150849546
1,2,8,108,1,0,1.721,-1,-1,1.46544470615465
1,2,8,109,-1,0,1.12,1,-1,1.25144118952884
1,2,8,110,1,1,1.721,-1,-1,-0.232351213607175
1,2,8,111,1,1,1.461,1,1,1.25144118952884
1,2,8,112,-1,0,0.971,1,1,0.685716952661237
1,2,8,113,1,1,1.491,-1,-1,-0.725446912237738
1,2,8,114,-1,0,1.421,1,1,0.755924231634231
1,2,8,115,1,1,1.642,-1,-1,0.589830734101034
1,2,8,116,-1,0,1.761,1,1,1.08913225911978
1,2,8,117,-1,0,1.822,-1,-1,1.33080319205469
1,2,8,118,-1,0,1.271,-1,-1,1.44842484534686
